@relation Instances

@attribute ID string
@attribute num-of-chars numeric
@attribute num-of-words numeric
@attribute avg-word-length numeric
@attribute min-word-length numeric
@attribute med-word-length numeric
@attribute max-word-length numeric
@attribute num-of-puncts numeric
@attribute avg-isbl-lemma-freq numeric
@attribute avg-wlst-word-freq numeric
@attribute max-isbl-lemma-freq numeric
@attribute max-wlst-word-freq numeric
@attribute min-isbl-lemma-freq numeric
@attribute min-wlst-word-freq numeric
@attribute med-isbl-lemma-freq numeric
@attribute med-wlst-word-freq numeric
@attribute epochs numeric
@attribute affix-7 numeric
@attribute affix-8 numeric
@attribute affix-5 numeric
@attribute affix-6 numeric
@attribute affix-3 numeric
@attribute affix-4 numeric
@attribute affix-1 numeric
@attribute affix-2 numeric
@attribute affix-14 numeric
@attribute affix-17 numeric
@attribute affix-13 numeric
@attribute affix-15 numeric
@attribute affix-12 numeric
@attribute affix-11 numeric
@attribute affix-9 numeric
@attribute affix-10 numeric
@attribute affix-23 numeric
@attribute affix-20 numeric
@attribute affix-24 numeric
@attribute affix-22 numeric
@attribute affix-18 numeric
@attribute affix-16 numeric
@attribute affix-21 numeric
@attribute affix-19 numeric
@attribute affix-26 numeric
@attribute affix-25 numeric
@attribute affix-27 numeric
@attribute class {YNET,ISRAEL_HAYOM,HAARETZ,MAARIV,NRG,MAKO,WALLA}

@data
{0 Sun02-01-2015_01-45AM:ISRAEL_HAYOM,1 47,2 8,3 4.625,4 2,5 5,6 6,7 3,8 6.832765,9 5.14283,10 9.511777,11 13.74098,12 1.609438,13 1.098612,14 8.445912,15 5.147494,16 7,19 3,20 1,24 1,25 2,27 1,43 1,44 ISRAEL_HAYOM}
{0 Sun02-01-2015_06-15AM:HAARETZ,1 58,2 10,3 4.7,4 2,5 5,6 7,7 2,8 7.073296,9 5.673666,10 10.739934,11 13.74098,12 1.609438,13 1.098612,14 7.85205,15 5.433722,16 25,19 1,24 1,27 1,29 1,38 1,43 2,44 HAARETZ}
{0 Sun02-01-2015_06-15AM:MAARIV,1 56,2 10,3 4.2,4 2,5 4,6 5,7 5,8 5.949192,9 3.006571,10 13.185866,11 7.729296,12 1.609438,13 1.098612,14 7.086738,15 1.098612,16 25,19 1,20 1,27 1,32 2,38 1,44 MAARIV}
{0 Sun02-01-2015_08-00AM:MAKO,1 57,2 9,3 5,4 2,5 5,6 8,7 4,8 5.239517,9 2.727821,10 10.536141,11 6.790097,12 1.609438,13 1.098612,14 4.127134,15 1.098612,16 32,20 2,23 1,25 1,28 2,43 2,44 MAKO}
{0 Sun02-01-2015_09-45AM:NRG,1 40,2 7,3 4.857143,4 3,5 5,6 8,8 4.402362,9 5.2688,10 9.071997,11 8.639057,12 1.609438,13 1.098612,14 1.609438,15 5.480639,16 39,20 2,24 1,38 2,44 NRG}
{0 Sun02-01-2015_09-45AM:WALLA,1 41,2 7,3 4.857143,4 3,5 5,6 7,7 1,8 8.443171,9 5.142903,10 11.097607,11 9.590009,12 6.923629,13 1.098612,14 8.009363,15 5.560682,16 39,20 1,24 1,43 1,44 WALLA}
{0 Sun02-01-2015_10-00AM:YNET,1 41,2 7,3 4.285714,4 2,5 4,6 6,7 5,8 5.546579,9 4.719095,10 9.635543,11 13.743392,12 1.609438,13 1.098612,14 7.672758,15 3.912023,16 40,19 1,24 1,29 1,43 1}
{0 Sun02-01-2015_10-00AM:MAARIV,1 65,2 10,3 5.2,4 2,5 5,6 11,7 4,8 4.031412,9 5.074643,10 9.636588,11 13.743392,12 1.609438,13 1.098612,14 1.609438,15 4.762174,16 15,20 1,24 1,27 2,43 1,44 MAARIV}
{0 Sun02-01-2015_10-15AM:MAKO,1 53,2 10,3 4.3,5 5,6 7,7 1,8 7.810649,9 6.464578,10 10.727268,11 13.74098,12 1.609438,13 1.098612,14 8.117014,15 6.84588,16 9,19 2,20 3,43 1,44 MAKO}
{0 Sun02-01-2015_10-30AM:YNET,1 34,2 5,3 5.4,4 3,5 5,6 8,7 3,8 6.873916,9 2.905349,10 12.164834,11 7.567346,12 1.609438,13 1.098612,14 8.498214,15 1.098612,16 2,19 2,24 1,32 1,38 1}
{0 Sun02-01-2015_10-30AM:HAARETZ,1 71,2 12,3 4.916667,4 2,5 5,6 9,7 1,8 6.818283,9 6.300653,10 9.69048,11 12.449066,12 1.609438,13 1.098612,14 8.055792,15 5.762051,16 17,19 1,24 1,28 1,32 2,43 2,44 HAARETZ}
{0 Sun02-01-2015_10-30AM:NRG,1 36,2 6,3 5.166667,4 4,5 5,6 6,8 6.274741,9 3.245853,10 9.851878,11 5.937536,12 1.609438,13 1.098612,14 7.909857,15 4.442651,16 3,20 1,24 1,28 1,32 1,38 1,43 1,44 NRG}
{0 Sun02-01-2015_10-45AM:YNET,1 31,2 5,3 5.2,4 3,5 5,6 8,7 1,8 7.471699,9 4.661732,10 12.164834,11 9.189219,12 1.609438,13 1.098612,14 7.32449,15 2.833213,16 1,19 1,20 1,24 1,25 1}
{0 Sun02-01-2015_10-45AM:MAKO,1 57,2 9,3 5.333333,4 2,5 5,6 9,7 1,8 6.370831,9 4.402818,10 12.164834,11 11.8903,12 1.609438,13 1.098612,14 7.32449,15 2.995732,16 2,19 4,24 1,28 1,32 1,38 1,44 MAKO}
{0 Sun02-01-2015_11-45AM:WALLA,1 45,2 8,3 4.25,5 5,6 7,7 4,8 7.941143,9 4.038734,10 11.675121,11 9.475777,12 1.609438,13 1.098612,14 8.021256,15 5.560682,16 8,19 1,20 1,43 1,44 WALLA}
{0 Sun02-01-2015_12-15PM:MAARIV,1 57,2 10,3 4.7,4 4,5 4,6 6,7 1,8 5.186913,9 3.304829,10 8.757626,11 6.437752,12 1.609438,13 1.098612,14 6.792344,15 3.218876,16 9,20 2,24 1,27 1,43 2,44 MAARIV}
{0 Sun02-01-2015_12-30PM:HAARETZ,1 60,2 11,3 4.454545,4 2,5 5,6 7,7 1,8 8.871606,9 6.64979,10 10.73134,11 13.74098,12 7.391415,13 1.098612,14 8.388223,15 5.877736,16 8,19 3,20 1,24 1,25 2,27 2,44 HAARETZ}
{0 Sun02-01-2015_12-30PM:MAARIV,1 63,2 10,3 5,4 2,5 6,6 7,7 4,8 6.293443,9 4.21273,10 11.195334,11 13.743392,12 1.609438,13 1.098612,14 6.614726,15 3.218876,16 1,18 2,20 4,21 1,22 2,25 1,26 1,27 3,28 1,30 1,32 1,34 2,37 2,38 4,40 1,43 1,44 MAARIV}
{0 Sun02-01-2015_01-00PM:NRG,1 45,2 8,3 4.75,4 2,5 5,6 6,8 5.877749,9 5.544517,10 10.478076,11 13.74098,12 1.609438,13 1.098612,14 7.392648,15 5.17615,16 10,20 2,24 2,44 NRG}
{0 Sun02-01-2015_01-00PM:WALLA,1 45,2 8,3 4.375,4 3,5 5,6 6,7 3,8 6.58553,9 4.483623,10 10.770651,11 9.625492,12 1.609438,13 1.098612,14 8.729882,15 4.75359,16 5,27 2,44 WALLA}
{0 Sun02-01-2015_01-15PM:ISRAEL_HAYOM,1 40,2 8,3 3.75,4 2,5 4,6 6,7 3,8 5.814517,9 6.539423,10 12.724125,11 13.743392,12 1.609438,13 1.098612,14 6.828712,15 8.310169,16 46,19 1,27 1,44 ISRAEL_HAYOM}
{0 Sun02-01-2015_01-15PM:MAARIV,1 51,2 8,3 5.125,4 3,5 6,6 7,7 3,8 6.7651,9 3.797862,10 10.474043,11 8.287277,12 1.609438,13 1.098612,14 8.590444,15 3.178054,16 3,20 2,25 1,27 2,28 1,38 1,41 1,43 1,44 MAARIV}
{0 Sun02-01-2015_01-30PM:YNET,1 41,2 7,3 4.714286,4 2,5 5,6 6,7 2,8 5.824125,9 6.427157,10 10.231459,11 13.743392,12 1.609438,13 1.098612,14 6.575076,15 6.565265,16 11,27 1,28 1,32 1,34 1,43 1}
{0 Sun02-01-2015_01-30PM:MAARIV,1 71,2 11,3 5.272727,4 2,5 5,6 9,7 3,8 6.441291,9 4.64494,10 10.76145,11 12.228685,12 1.609438,13 1.098612,14 8.064007,15 4.219508,16 1,19 3,20 1,27 1,28 2,32 1,38 1,43 2,44 MAARIV}
{0 Sun02-01-2015_01-30PM:NRG,1 46,2 8,3 4.75,4 3,5 5,6 7,7 1,8 7.285735,9 3.7478,10 11.735277,11 6.861711,12 1.609438,13 1.098612,14 8.298291,15 4.543295,16 2,19 1,20 1,30 1,32 1,44 NRG}
{0 Sun02-01-2015_01-45PM:ISRAEL_HAYOM,1 28,2 6,3 3.666667,5 4,6 7,7 1,8 6.109256,9 3.279882,10 8.627302,11 6.562444,12 1.609438,13 1.098612,14 8.064007,15 4.174387,16 2,43 2,44 ISRAEL_HAYOM}
{0 Sun02-01-2015_01-45PM:HAARETZ,1 59,2 9,3 5.444444,4 4,5 5,6 7,7 2,8 4.978012,9 4.154863,10 8.334231,11 7.161622,12 1.609438,13 1.098612,14 4.867534,15 5.83773,16 5,19 2,20 2,23 1,25 2,28 1,32 1,43 1,44 HAARETZ}
{0 Sun02-01-2015_01-45PM:MAARIV,1 54,2 9,3 4.777778,4 2,5 5,6 6,7 3,8 7.152422,9 5.202351,10 10.143803,11 12.228685,12 1.609438,13 1.098612,14 8.445912,15 5.375278,16 1,19 1,20 2,24 1,25 1,27 1,32 1,38 1,43 1,44 MAARIV}
{0 Sun02-01-2015_01-45PM:MAKO,1 57,2 9,3 5.333333,4 2,5 6,6 8,7 1,8 7.099953,9 4.397548,10 12.164834,11 11.8903,12 1.609438,13 1.098612,14 7.495542,15 2.397895,16 12,19 5,20 2,27 1,38 2,44 MAKO}
{0 Sun02-01-2015_02-00PM:MAARIV,1 61,2 10,3 4.8,4 2,5 5,6 8,7 4,8 6.766887,9 4.310774,10 10.76145,11 12.317695,12 1.609438,13 1.098612,14 8.936167,15 4.248495,16 1,19 1,20 1,23 1,27 1,28 1,43 2,44 MAARIV}
{0 Sun02-01-2015_02-00PM:NRG,1 49,2 8,3 5,4 4,5 5,6 6,7 2,8 9.364174,9 6.009225,10 11.22015,11 10.266323,12 7.192182,13 1.098612,14 10.256009,15 7.424165,16 2,19 1,23 1,24 1,38 1,41 1,43 1,44 NRG}
{0 Sun02-01-2015_02-15PM:YNET,1 34,2 6,3 4.666667,4 2,5 5,6 8,7 1,8 7.424503,9 5.220719,10 10.141914,11 12.449066,12 1.609438,13 1.098612,14 8.055792,15 5.407172,16 3,19 1,27 1,43 1}
{0 Sun02-01-2015_02-15PM:MAARIV,1 62,2 10,3 4.8,4 2,5 5,6 8,7 5,8 6.766887,9 4.310774,10 10.76145,11 12.317695,12 1.609438,13 1.098612,14 8.936167,15 4.248495,16 1,19 1,20 1,23 1,27 1,28 1,43 2,44 MAARIV}
{0 Sun02-01-2015_03-30PM:YNET,1 43,2 7,3 4.857143,4 3,5 5,6 7,7 3,8 6.354609,9 3.707766,10 9.511777,11 8.701346,12 1.609438,13 1.098612,14 8.064007,15 1.098612,16 5,19 3}
{0 Sun02-01-2015_03-30PM:MAARIV,1 51,2 8,3 5,4 3,5 5,6 8,7 4,8 7.647158,9 3.412163,10 10.141914,11 8.042699,12 1.609438,13 1.098612,14 8.349957,15 3.912023,16 5,18 1,19 1,20 3,23 1,24 2,27 2,31 2,35 1,37 1,38 1,41 2,42 1,43 4,44 MAARIV}
{0 Sun02-01-2015_03-45PM:MAARIV,1 58,2 10,3 4.8,4 2,5 5,6 8,7 1,8 6.552149,9 5.6086,10 9.69048,11 12.228685,12 1.609438,13 1.098612,14 8.349957,15 4.543295,16 1,19 1,24 1,25 1,28 1,32 1,43 1,44 MAARIV}
{0 Sun02-01-2015_04-00PM:HAARETZ,1 82,2 14,3 4.714286,4 2,5 5,6 8,7 3,8 6.470858,9 5.280507,10 11.17395,11 12.449066,12 1.609438,13 1.098612,14 7.85205,15 5.192957,16 9,19 3,20 2,25 1,27 1,28 1,32 2,38 2,43 3,44 HAARETZ}
{0 Sun02-01-2015_04-15PM:HAARETZ,1 37,2 6,3 5.166667,4 4,5 5,6 8,7 1,8 6.817473,9 5.02441,10 9.69048,11 9.043341,12 1.609438,13 1.098612,14 8.522579,15 5.700444,16 1,19 2,24 1,28 1,32 1,43 1,44 HAARETZ}
{0 Sun02-01-2015_04-45PM:MAKO,1 66,2 10,3 5.5,4 2,5 6,6 9,7 2,8 8.260383,9 5.872621,10 13.236786,11 13.743392,12 1.609438,13 1.098612,14 9.511777,15 5.375278,16 12,19 1,20 1,24 2,28 3,32 2,43 2,44 MAKO}
{0 Sun02-01-2015_05-00PM:YNET,1 41,2 7,3 4.571429,5 4,6 7,7 3,8 5.126805,9 3.692272,10 10.524763,11 9.964771,12 1.609438,13 1.098612,14 5.605802,15 1.098612,16 6,19 1,20 2,32 2,43 2}
{0 Sun02-01-2015_05-15PM:NRG,1 49,2 9,3 4.222222,4 2,5 4,6 6,7 3,8 7.995141,9 6.027083,10 11.314645,11 13.74098,12 1.609438,13 1.098612,14 8.284504,15 5.996452,16 13,19 2,20 2,38 2,43 1,44 NRG}
{0 Sun02-01-2015_06-00PM:MAARIV,1 58,2 9,3 5.222222,4 3,5 5,6 8,7 3,8 6.780511,9 4.865885,10 9.69048,11 10.60802,12 3.78419,13 1.098612,14 7.385851,15 4.65396,16 9,19 1,20 1,24 2,27 1,28 1,32 2,43 2,44 MAARIV}
{0 Sun02-01-2015_06-00PM:WALLA,1 43,2 8,3 3.875,4 2,5 5,6 6,7 5,8 8.297549,9 4.862896,10 9.511777,11 12.228685,12 6.169611,13 1.098612,14 8.399085,15 5.267858,16 20,19 1,20 1,30 1,44 WALLA}
{0 Sun02-01-2015_06-15PM:YNET,1 42,2 8,3 4,5 5,6 8,7 3,8 5.024818,9 4.46417,10 9.636392,11 13.74098,12 1.609438,13 1.098612,14 6.495266,15 1.791759,16 5,19 1,25 1,27 1,41 1}
{0 Sun02-01-2015_06-15PM:MAARIV,1 62,2 10,3 5.1,4 2,5 6,6 7,7 2,8 7.723305,9 5.059981,10 11.195334,11 12.228685,12 1.609438,13 1.098612,14 9.307104,15 3.688879,16 1,20 5,24 1,25 1,28 2,32 6,34 2,41 1,44 MAARIV}
{0 Sun02-01-2015_06-30PM:HAARETZ,1 59,2 10,3 4.9,4 2,5 5,6 8,7 1,8 6.895672,9 6.609269,10 11.981065,11 12.449066,12 1.609438,13 1.098612,14 8.055792,15 7.465083,16 9,19 1,24 1,38 1,43 1,44 HAARETZ}
